pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P1,author,19810,few,Q4,What books have John Brunner (novelist) written?,"Double, Double (Brunner novel), Times Without Number, The Martian Sphinx, To Conquer Chaos, Secret Agent of Terra, The Squares of the City, The Jagged Orbit, Children of the Thunder, The Super Barbarians, The Infinitive of Go, Echo in the Skull, Not Before Time, The Crucible of Time, The Productions of Time, The Whole Man, Stand on Zanzibar, The Stardroppers, Into the Slave Nebula, The Shockwave Rider, The World Swappers, The Sheep Look Up"
P1,author,19810,few,Q4,What books have Richard Wright (author) written?,"Black Boy, Uncle Tom's Children, Native Son, The Outsider (Wright novel)"
P1,author,19810,few,Q4,What books have Colin Dann written?,"In the Path of the Storm, Battle for the Park, The Siege of White Deer Park, The Animals of Farthing Wood (book), In the Grip of Winter, The Beach Dogs, Fox's Feud, The Fox Cub Bold"
P1,author,19810,few,Q4,What books have John Birmingham written?,"Designated Targets, He Died with a Felafel in His Hand, Weapons of Choice, After America, The Tasmanian Babes Fiasco, Final Impact, Without Warning (Birmingham novel)"
P1,author,19810,few,Q4,What books have Mo Yan written?,"Pow! (novel), Life and Death Are Wearing Me Out, The Republic of Wine, Big Breasts and Wide Hips, Red Sorghum (novel)"
P1,author,19810,few,Q4,What books have Holly Black written?,"Doll Bones, Tithe: A Modern Faerie Tale, Valiant: A Modern Tale of Faerie, White Cat (book), The Coldest Girl in Coldtown, The Magisterium Series, Red Glove (book), Ironside: A Modern Faery's Tale"
P1,author,19810,few,Q4,What books have Melanie Rawn written?,"The Golden Key (novel), The Dragon Token, The Star Scroll, Sunrunner's Fire, The Mageborn Traitor, The Ruins of Ambrai, Stronghold (novel), Skybowl, Dragon Prince"
P1,author,19810,few,Q4,What books have Colleen McCullough written?,"The Touch (McCullough novel), Caesar's Women, The Thorn Birds, The Grass Crown (novel), Fortune's Favourites, The First Man in Rome (novel), The October Horse, Caesar (novel), Morgan's Run, Antony and Cleopatra (novel)"
P1,author,19810,few,Q4,What books have William McIlvanney written?,"The Kiln, Strange Loyalties, Docherty (novel), Walking Wounded (short stories), The Big Man (novel), Shades of Grey: Glasgow 1956-86, Laidlaw (novel), The Papers of Tony Veitch"
P1,author,19810,few,Q4,What books have Michael Lewis written?,"Boomerang: Travels in the New Third World, Flash Boys, Panic: The Story of Modern Financial Insanity, Next: The Future Just Happened, The New New Thing, The Blind Side: Evolution of a Game, The Big Short, Moneyball, Liar's Poker"
P1,author,19810,few,Q4,What books have Brad Meltzer written?,"The Book of Fate, History Decoded: The 10 Greatest Conspiracies of All Time, The First Counsel, The Fifth Assassin, Dead Even, I Am Albert Einstein, Heroes for My Daughter, The Book of Lies (Meltzer novel), I Am Abraham Lincoln, The Inner Circle, I Am Amelia Earhart, The Zero Game, I Am Rosa Parks, Heroes for My Son, The Millionaires, The Tenth Justice"
P1,author,19810,few,Q4,What books have D. Harlan Wilson written?,"Peckinpah: An Ultraviolent Romance, Technologized Desire, The Kafka Effekt, Pseudo-City, Blankety Blank: A Memoir of Vulgaria, Dr. Identity, Stranger on the Loose"
P1,author,19810,few,Q4,What books have Pablo Neruda written?,"Cien Sonetos de Amor, Canto General"
P1,author,19810,few,Q4,What books have Aleksey Konstantinovich Tolstoy written?,"Prince Serebrenni, History of the Russian State from Gostomysl to Timashev, The Vampire (novella), The Family of the Vourdalak"
P1,author,19810,few,Q4,What books have Yashpal written?,"Desh Ka Bhavishya, Vatan Aur Desh, Dada Kamred, Meri Teri Uski Baat"
P1,author,19810,few,Q4,What books have Ally Carter written?,"Cross My Heart and Hope to Spy, Out of Sight, Out of Time, Heist Society, Only the Good Spy Young, Don't Judge a Girl by Her Cover, I'd Tell You I Love You, But Then I'd Have to Kill You"
P1,author,19810,few,Q4,What books have Alan Garner written?,"Thursbitch, The Owl Service, The Moon of Gomrath, Boneland, The Weirdstone of Brisingamen, Strandloper (novel), Elidor, Red Shift (novel)"
P1,author,19810,few,Q4,What books have Sinclair Lewis written?,"The Trail of the Hawk, It Can't Happen Here, Main Street (novel), Our Mr. Wrenn, Dodsworth (novel), Babbitt (novel), The Job (novel), Kingsblood Royal, The Innocents (novel), The Man Who Knew Coolidge, Mantrap (novel), Free Air, Elmer Gantry, Arrowsmith (novel)"
P1,author,19810,few,Q4,What books have Octave Mirbeau written?,"Farces et moralités, The Diary of a Chambermaid (novel), Business is business, Dans le ciel, Combats littéraires, Le Calvaire, La 628-E8, Sébastien Roch, La Grève des électeurs, Contes cruels (Mirbeau), The Torture Garden, Dingo (novel), Abbé Jules"
P1,author,19810,few,Q4,What books have Scott Ciencin written?,"Jurassic Park Adventures: Survivor, Sweet Sixteen (Buffy novel), Mortal Fear, Nemesis (Angel novel), Jurassic Park Adventures: Prey, Vengeance (novel), Jurassic Park Adventures: Flyers"
P1,author,19810,few,Q4,What books have Samuel Johnson written?,"A Dictionary of the English Language, The History of Rasselas, Prince of Abissinia"
P1,author,19810,few,Q4,What books have Naomi Novik written?,"Crucible of Gold, Uprooted (novel), Empire of Ivory, Black Powder War, His Majesty's Dragon, Blood of Tyrants, Tongues of Serpents, Victory of Eagles, Throne of Jade"
P1,author,19810,few,Q4,What books have Sjón written?,"The Blue Fox (novel), From the Mouth of the Whale"
P1,author,19810,few,Q4,What books have Muriel Spark written?,"The Mandelbaum Gate, Reality and Dreams, The Public Image, Symposium (novel), The Prime of Miss Jean Brodie (novel), The Finishing School, The Ballad of Peckham Rye, Territorial Rights, Loitering with Intent, The Bachelors (novel), Aiding and Abetting (novel), The Comforters, A Far Cry from Kensington, The Girls of Slender Means, Memento Mori (novel), The Takeover (novel), The Driver's Seat (novel)"
P1,author,19810,few,Q4,What books have Daphne du Maurier written?,"The Breaking Point (anthology), Frenchman's Creek (novel), The Birds and Other Stories, Jamaica Inn (novel), Castle Dor, The Scapegoat (novel), The King's General, The House on the Strand, My Cousin Rachel, Hungry Hill (novel), Rebecca (novel), Not After Midnight, Rule Britannia (novel)"
P1,author,19810,few,Q4,What books have László Krasznahorkai written?,"Satantango (novel), War and War, Seiobo There Below, The Melancholy of Resistance"
P1,author,19810,few,Q4,What books have Gene Kim written?,"The Visible Ops Handbook, Visible Ops Security, The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win"
P1,author,19810,few,Q4,What books have Alberto Moravia written?,"Gli indifferenti, Two Women (novel), 1934 (novel), Racconti romani"
P1,author,19810,few,Q4,What books have Richard Powers written?,"The Time of Our Singing, The Echo Maker, Plowing the Dark, Operation Wandering Soul (novel), The Gold Bug Variations, Orfeo (novel), Generosity: An Enhancement, Galatea 2.2, Prisoner's Dilemma (novel)"
P1,author,19810,few,Q4,What books have Catherine Crook de Camp written?,"The Swords of Zinjaban, Footprints on Sand, Creatures of the Cosmos, Ancient Ruins and Archaeology, The Incorporated Knight, The Pixilated Peeress, 3000 Years of Fantasy and Science Fiction, Conan the Barbarian (1982 novel), Tales Beyond Time, Dark Valley Destiny, Spirits, Stars, and Spells, The Story of Science in America, The Stones of Nomuru, The Bones of Zora, The Day of the Dinosaur, Darwin and His Great Discovery"
P1,author,19810,few,Q4,What books have Richelle Mead written?,"Silver Shadows, The Golden Lily (Mead novel), Shadow Kiss, Bloodlines (Mead novel), Last Sacrifice, Blood Promise (novel), Spirit Bound, Vampire Academy (novel), The Fiery Heart, Frostbite (Mead novel)"
P1,author,19810,few,Q4,What books have Melinda M. Snodgrass written?,"The Tears of the Singers, Double Solitaire"
P1,author,19810,few,Q4,What books have Guy Gavriel Kay written?,"The Lions of Al-Rassan, River of Stars, The Summer Tree, The Last Light of the Sun, Under Heaven (book), The Darkest Road, Tigana, The Wandering Fire, Ysabel"
P1,author,19810,few,Q4,What books have Bharati Mukherjee written?,"Leave It to Me (novel), Darkness (short stories), Desirable Daughters, The Tree Bride, The Holder of the World, Wife (novel), The Tiger's Daughter, Jasmine (novel)"
P1,author,19810,few,Q4,What books have Dave Barry written?,"Peter and the Sword of Mercy, Peter and the Secret of Rundoon, Dave Barry Turns 40, Peter and the Starcatchers, Dave Barry's History of the Millennium (So Far), Naked Came the Manatee, Dave Barry Turns 50, Big Trouble (novel), Peter and the Shadow Thieves, The Bridge to Neverland, Dave Barry in Cyberspace"
P1,author,19810,few,Q4,What books have John Fowles written?,"Mantissa (novel), Shipwreck (book), The Collector, The French Lieutenant's Woman, Daniel Martin (novel), A Maggot, The Ebony Tower"
P1,author,19810,few,Q4,What books have Lynn Flewelling written?,"Shadows Return, Traitor's Moon, Glimpses: A Collection of Nightrunner Short Stories, Stalking Darkness, The White Road, Oracle's Queen, The Bone Doll's Twin, Luck in the Shadows, Hidden Warrior"
P1,author,19810,few,Q4,What books have Georges Simenon written?,"Maigret and the Dosser, A Battle of Nerves, The Strange Case of Peter the Lett, Tropic Moon, Maigret and the Yellow Dog, Pedigree (novel), The Little Man from Archangel, Les Fiançailles de M. Hire, The Man Who Watched the Trains Go By (novel), Maigret Has Scruples, Maigret and Monsieur Charles, Red Lights (novel), The Cat (novel)"
P1,author,19810,few,Q4,What books have Gary Crew written?,"Beneath the Surface (picture book), Strange Objects, The Watertower"
P1,author,19810,few,Q4,What books have John Green (author) written?,"Let It Snow: Three Holiday Romances, Will Grayson, Will Grayson, An Abundance of Katherines, Paper Towns, Looking for Alaska, The Fault in Our Stars"
P1,author,19810,few,Q4,What books have James Branch Cabell written?,"Jurgen, A Comedy of Justice, The Cream of the Jest, The High Place, Smirt, Domnei: A Comedy of Woman-Worship, Figures of Earth"
P1,author,19810,few,Q4,What books have Agnes Sligh Turnbull written?,"The Bishop's Mantle, The Rolling Years, The Nightingale (novel), The Gown of Glory, The Richlands, The King's Orchard, The Day Must Dawn, Remember the End"
P1,author,19810,few,Q4,What books have Charles Finch written?,"A Death in the Small Hours, The September Society, A Beautiful Blue Death, The Last Enchantments, A Stranger in Mayfair, The Fleet Street Murders, A Burial at Sea"
P1,author,19810,few,Q4,What books have André Gide written?,"The Immoralist, The Counterfeiters (novel), La Symphonie Pastorale"
P1,author,19810,few,Q4,What books have Frank Mentzer written?,"Dungeons & Dragons Master Rules, Dungeons & Dragons Companion Set, Dungeons & Dragons Basic Set, Dungeons & Dragons Immortals Rules, Dungeons & Dragons Expert Set"
P1,author,19810,few,Q4,What books have C. J. Sansom written?,"Dominion (Sansom novel), Lamentation (novel), Sovereign (novel), Dissolution (Sansom novel), Winter in Madrid, Revelation (Sansom novel), Dark Fire (Sansom novel), Heartstone (novel)"
P1,author,19810,few,Q4,What books have Brent Weeks written?,"The Broken Eye, The Black Prism, Shadow's Edge, The Blinding Knife, Beyond the Shadows, The Way of Shadows"
P1,author,19810,few,Q4,What books have Chetan Bhagat written?,"The 3 Mistakes of My Life, 2 States: The Story of My Marriage, One Night @ the Call Center, Revolution 2020, Half Girlfriend, What Young India Wants, Five Point Someone"
P1,author,19810,few,Q4,What books have L. P. Hartley written?,"The Travelling Grave and Other Stories, The Go-Between"
P1,author,19810,few,Q4,What books have Robertson Davies written?,"What's Bred in the Bone, World of Wonders (novel), The Manticore, Fifth Business, A Mixture of Frailties, The Rebel Angels, The Cunning Man"
P1,author,19810,few,Q4,What books have Ted Dekker written?,"Blink (novel), Red (novel), Chosen (Dekker novel), Black (novel), Lunatic (novel), Kiss (Dekker novel), Obsessed (novel), The Keeper (Dekker novel), The Blood Book, Skin (Dekker novel), Three (novel), Saint (novel), Infidel (novel), BoneMan's Daughters, Adam (novel), House (novel), White (novel)"
P1,author,19810,few,Q4,What books have Nora Roberts written?,"Carolina Moon (novel), Loyalty in Death, Treachery in Death, Conspiracy in Death, Purity in Death, Origin in Death, Remember When (novel), Naked Came the Phoenix, Portrait in Death, Vision in White, Memory in Death, Bed of Roses (novel), Midnight in Death, Irish Thoroughbred, Eternity in Death, Naked in Death, Promises in Death"
P1,author,19810,few,Q4,What books have Leslie Barringer written?,"The Rose in Splendour: a Story of the Wars of Lancaster and York, Shy Leopardess, Joris of the Rock, Kay the Left-Handed, Gerfalcon (novel), Know Ye Not Agincourt?"
P1,author,19810,few,Q4,What books have Joan Didion written?,"The White Album (book), Political Fictions, Salvador (book), A Book of Common Prayer, The Year of Magical Thinking, Slouching Towards Bethlehem, Blue Nights, Miami (book), Where I Was From, We Tell Ourselves Stories in Order to Live, Democracy (novel), The Last Thing He Wanted, After Henry (book), Play It as It Lays"
P1,author,19810,few,Q4,What books have Cordwainer Smith written?,"Space Lords (short story collection), The Rediscovery of Man, Norstrilia, When the People Fell"
P1,author,19810,few,Q4,What books have James Thurber written?,"The Owl in the Attic and Other Perplexities, The Wonderful O, Many Moons, My World and Welcome to It  My World — And Welcome To It  1, The 13 Clocks"
P1,author,19810,few,Q4,What books have Christopher Priest (novelist) written?,"An Infinite Summer, The Islanders (Christopher Priest novel), The Extremes, The Affirmation, The Separation (Priest novel), Fugue for a Darkening Island, Inverted World, A Dream of Wessex, The Prestige"
P1,author,19810,few,Q4,What books have Zoey Dean written?,"Girls on Film (novel), Blonde Ambition (novel), Back in Black (novel), Beautiful Stranger (Zoey Dean novel), Heart of Glass (novel), Tall Cool One (novel), Some Like It Hot (novel), California Dreaming (novel), American Beauty (Dean novel)"
P1,author,19810,few,Q4,What books have David Mitchell (author) written?,"Black Swan Green, Number9dream, Cloud Atlas (novel), The Thousand Autumns of Jacob de Zoet, Ghostwritten, The Bone Clocks"
P1,author,19810,few,Q4,What books have Richard Laymon written?,"Island (Laymon novel), The Cellar (novel), Darkness, Tell Us, The Traveling Vampire Show, The Beast House, Among the Missing (novel), The Midnight Tour, The Woods Are Dark, Blood Games"
P1,author,19810,few,Q4,What books have Joan Aiken written?,"Black Hearts in Battersea, Nightbirds on Nantucket, The Cuckoo Tree, The Wolves of Willoughby Chase, The Stolen Lake"
P1,author,19810,few,Q4,What books have Suzanne Collins written?,"Catching Fire, Gregor the Overlander, Mockingjay, Gregor and the Marks of Secret, The Hunger Games (novel), Gregor and the Prophecy of Bane, Gregor and the Curse of the Warmbloods"
P1,author,19810,few,Q4,What books have Robert Greene (American author) written?,"The Art of Seduction, The 50th Law, The 48 Laws of Power, Mastery (book), The 33 Strategies of War"
P1,author,19810,few,Q4,What books have Brian Lumley written?,"A Coven of Vampires, The Horror at Oakdeene and Others, The Last Aerie, Necroscope II: Wamphyri, Blood Brothers (Lumley novel), The Caller of the Black, Necroscope IV: Deadspeak, Necroscope (novel), Psychomech, Necroscope III: The Source, Necroscope V: Deadspawn, Beneath the Moors"
