pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P4,presenter,6955,few,Q2,What television shows did David Dimbleby present?,"Seven Ages of Britain (BBC TV series), The European Union: In or Out, 24 Hours (TV series), Britain and the Sea, Question Time (TV series), Nationwide (TV programme), Question Time George Galloway in Finchley controversy, A Picture of Britain"
P4,presenter,6955,few,Q2,What television shows did Lesley Judd present?,"Micro Live, Blue Peter Special Assignment, Val Meets The VIPS"
P4,presenter,6955,few,Q2,What television shows did Paul Henry (broadcaster) present?,"Breakfast (Australian TV program), This Is Your Life (New Zealand TV series)"
P4,presenter,6955,few,Q2,What television shows did Matt Cooper (Irish journalist) present?,"Championship Throw-In, Championship Live"
P4,presenter,6955,few,Q2,What television shows did Kapil Sharma (comedian) present?,"Baba Ji Ka Thullu, Comedy Nights with Kapil"
P4,presenter,6955,few,Q2,What television shows did Jamie Durie present?,"Backyard Blitz, Torvill and Dean's Dancing on Ice, The Outdoor Room, The Block (Australian TV series)"
P4,presenter,6955,few,Q2,What television shows did Tom Snyder present?,"Tomorrow (TV series), The Late Late Show (CBS TV series)"
P4,presenter,6955,few,Q2,What television shows did Shelley Craft present?,"Perfect Match (Australian game show), Money for Jam (TV series), The Block (Australian TV series), Domestic Blitz, Holidays for Sale, Australia's Funniest Home Videos"
P4,presenter,6955,few,Q2,What television shows did John MacKay (journalist) present?,"STV News, Salmond & Darling: The Debate, Scotland Tonight"
P4,presenter,6955,few,Q2,What television shows did Bobby Van present?,"Make Me Laugh, Showoffs"
P4,presenter,6955,few,Q2,What television shows did Jose Diaz-Balart present?,"José Díaz-Balart, The Rundown with José Diaz-Balart"
P4,presenter,6955,few,Q2,What television shows did Eileen Dunne present?,"RTÉ News: Six One, RTÉ News: Nine O'Clock"
P4,presenter,6955,few,Q3,What television shows did David Faber (CNBC) present?,"Squawk on the Street, Bull Session"
P4,presenter,6955,few,Q3,What television shows did Aman Verma present?,"Idea Zee Cinestars, Khullja Sim Sim, India's Best Cinestars Ki Khoj, Indian Idol"
P4,presenter,6955,few,Q3,What television shows did Arnell Ignacio present?,"Solved na Solved, Game 'N Go"
P4,presenter,6955,few,Q3,What television shows did Ruth England present?,"Man, Woman, Wild, Forever Eden"
P4,presenter,6955,few,Q3,What television shows did Konnie Huq present?,"The X Factor (UK TV series), UK Top 40 (TV series), King of the Nerds (UK TV series)"
P4,presenter,6955,few,Q3,What television shows did George Lamb present?,"The Bank Job (game show), The Fashion Show (UK TV series), Celebrity Scissorhands"
P4,presenter,6955,few,Q3,What television shows did Jim McKay present?,"Make the Connection, The Verdict is Yours, Wide World of Sports (U.S. TV series)"
P4,presenter,6955,few,Q3,What television shows did Walter Cronkite present?,"It's News to Me, Great Performances, The Living Century, You Are There (series)"
P4,presenter,6955,few,Q3,What television shows did Kim Watkins present?,"Saving Babies, 9am with David & Kim"
P4,presenter,6955,few,Q3,What television shows did Les Dawson present?,"Opportunity Knocks (UK TV series), Blankety Blank"
P4,presenter,6955,few,Q3,What television shows did Jack Hanna present?,"Jack Hanna's Into the Wild, Jack Hanna's Animal Adventures"
P4,presenter,6955,few,Q3,What television shows did Chris Jarvis (presenter) present?,"Fully Booked, Playdays, Jungle Run"
P4,presenter,6955,few,Q3,What television shows did Ray D'Arcy present?,"Blackboard Jungle (TV series), School Around the Corner, The Ray D'Arcy Show (television), You're a Star, The Den (Ireland)  The Den  1"
P4,presenter,6955,few,Q3,What television shows did Pablo Chiapella present?,"Muchachada Nui, La Hora Chanante"
P4,presenter,6955,few,Q3,What television shows did Zvika Hadar present?,"Nolad Lirkod, Kokhav Nolad"
P4,presenter,6955,few,Q3,What television shows did Mike Enriquez present?,"Saksi sa Dobol B  sa News TV  1, 24 Oras"
P4,presenter,6955,few,Q3,What television shows did Liz Hayes present?,"60 Minutes (Australian TV program), Today (Australian TV program)"
P4,presenter,6955,few,Q3,What television shows did Pia Arcangel present?,"Saksi, 24 Oras, DoQmentaries"
P4,presenter,6955,few,Q3,What television shows did Kinga Rusin present?,"Dzień Dobry TVN, Dzień Dobry Wakacje, You Can Dance: Po prostu tańcz!"
P4,presenter,6955,few,Q3,What television shows did Marcin Prokop present?,"Dzień Dobry TVN, Dzień Dobry Wakacje, Mam talent!"
P4,presenter,6955,few,Q3,What television shows did Dorota Wellman present?,"Dzień Dobry TVN, Dzień Dobry Wakacje"
P4,presenter,6955,few,Q3,What television shows did Leeza Gibbons present?,"My Generation (talk show), Leeza, America Now, What Should You Do?"
P4,presenter,6955,few,Q3,What television shows did Lawrence Kudlow present?,"The Kudlow Report, The Call (CNBC), Kudlow & Cramer"
P4,presenter,6955,few,Q3,What television shows did Lucy Hockings present?,"BBC World News (TV series), Impact (TV programme), World Have Your Say"
P4,presenter,6955,few,Q3,What television shows did Ros Atkins present?,"Outside Source, BBC World News (TV series), World Have Your Say"
P4,presenter,6955,few,Q3,What television shows did Kevin Brauch present?,"Superstar Chef Challenge, Iron Chef America"
P4,presenter,6955,few,Q3,What television shows did Pat Finn present?,"The Big Spin, The Joker's Wild, Shop 'til You Drop"
P4,presenter,6955,few,Q3,What television shows did Gavin Esler present?,"Dateline London, BBC News at Five, The Film Review"
P4,presenter,6955,few,Q3,What television shows did Jim Cramer present?,"Squawk on the Street, Mad Money, Kudlow & Cramer"
P4,presenter,6955,few,Q3,What television shows did Tony Jones (news journalist) present?,"Q&A (Australian talk show), Lateline"
P4,presenter,6955,few,Q3,What television shows did Chris Reason present?,"Weekend Sunrise, Sunrise (TV program)"
P4,presenter,6955,few,Q3,What television shows did Emma Willis present?,"Prized Apart, Live from Studio Five, Girlfriends (UK TV series), I'm a Celebrity...Get Me Out of Here! (UK TV series), Prize Island, The Voice UK"
P4,presenter,6955,few,Q3,What television shows did Rithvik Dhanjani present?,"Nach Baliye, India's Best Dramebaaz, Yeh Hai Aashiqui"
P4,presenter,6955,few,Q3,What television shows did Bernard Curry present?,"Beauty and the Geek Australia, Monster House (Australian TV series)"
P4,presenter,6955,few,Q3,What television shows did Alex Barris present?,"The Barris Beat, One of a Kind (1950s TV series)"
P4,presenter,6955,few,Q3,What television shows did Bruce Forsyth present?,"Didn't They Do Well, Strictly Come Dancing, Play Your Cards Right, The Generation Game, The Price Is Right (UK game show), You Bet!, Bruce Forsyth's Hot Streak"
P4,presenter,6955,few,Q3,What television shows did Patricia Szarvas present?,"Power Lunch Europe, Morning Exchange (CNBC Europe)"
P4,presenter,6955,few,Q3,What television shows did Nikos Aliagas present?,"C'est Canteloup, The Voice: la plus belle voix, Star Academy (French TV series)"
P4,presenter,6955,few,Q3,What television shows did Tom Williams (presenter) present?,"Gladiators (2008 Australian TV series), The Daily Edition (Australian TV program), Surf Patrol, Australia's Greatest Athlete, The Great Outdoors (Australian TV series), The Mole (Australian TV series)"
P4,presenter,6955,few,Q3,What television shows did Gene Rayburn present?,"Match Game, Choose Up Sides, Snap Judgment (game show), Dough Re Mi, Make the Connection, Tic-Tac-Dough, Break the Bank (1985 game show), Play Your Hunch, Amateur's Guide to Love, Match Game-Hollywood Squares Hour, The Movie Masters"
P4,presenter,6955,few,Q3,What television shows did Karen Tso present?,"Squawk Australia, Squawk Box Europe"
P4,presenter,6955,few,Q3,What television shows did Nick Robinson present?,"The Street That Cut Everything, Westminster Live"
P4,presenter,6955,few,Q3,What television shows did Marc Fennell present?,"Hungry Beast, The Movie Show, The Feed (TV series)"
P4,presenter,6955,few,Q3,What television shows did Fahad Mustafa present?,"Jago Pakistan Jago, Jeeto Pakistan"
P4,presenter,6955,few,Q3,What television shows did Kimberly Guilfoyle present?,"The Lineup (TV program), On the Record w/ Greta Van Susteren, The Five (TV program)"
P4,presenter,6955,few,Q3,What television shows did Scott Cam present?,"Reno Rumble, Domestic Blitz, The Block (Australian TV series), Our Place (Australian TV series)"
P4,presenter,6955,few,Q3,What television shows did Reena Ninan present?,"America This Morning, World News Now"
P4,presenter,6955,few,Q3,What television shows did Sonia Kruger present?,"The Voice (Australian TV series), Mornings (TV program), Big Brother Confidential, 10 Years Younger in 10 Days, Dancing with the Stars (Australian TV series)"
P4,presenter,6955,few,Q3,What television shows did Dave Thornton present?,"Studio A, This Week Live"
P4,presenter,6955,few,Q3,What television shows did Tommy Little (comedian) present?,"Studio A, This Week Live, A League of Their Own (Australian game show)"
P4,presenter,6955,few,Q3,What television shows did Jake Humphrey present?,"Sportsround, Gimme a Break (BBC TV series), Comic Relief Does Fame Academy"
P4,presenter,6955,few,Q3,What television shows did Sarah Kennedy present?,"Sixty Minutes (TV series), Busman's Holiday"
P4,presenter,6955,few,Q3,What television shows did Danny Baker present?,"Win, Lose or Draw (UK game show), Pets Win Prizes, The Sitcom Showdown"
P4,presenter,6955,few,Q3,What television shows did Carl Quintanilla present?,"Squawk Box, Squawk on the Street, Wake Up Call (CNBC)"
P4,presenter,6955,few,Q3,What television shows did Alex Lovell present?,"BBC Points West, BrainTeaser"
P4,presenter,6955,few,Q3,What television shows did Mark DeCarlo present?,"Big Deal (game show), Studs (game show)"
P4,presenter,6955,few,Q3,What television shows did Ben Lyons present?,"At the Movies (U.S. TV series), My Family's Got Guts"
P4,presenter,6955,few,Q3,What television shows did Amanda Walsh present?,"Fandemonium (TV series), Electric Circus"
P4,presenter,6955,few,Q3,What television shows did Carol Vorderman present?,"Britain's Brainiest Kid, How 2, Better Homes, Food Glorious Food (TV series), Revolution (game show)"
P4,presenter,6955,few,Q3,What television shows did Loyd Grossman present?,"MasterChef (UK TV series), Junior MasterChef"
P4,presenter,6955,few,Q3,What television shows did Robin Roberts (newscaster) present?,"Good Morning America, Wide World of Sports (U.S. TV series)"
P4,presenter,6955,few,Q3,What television shows did Steve Sedgwick present?,"Today's Business (CNBC Europe), Squawk Box Europe"
P4,presenter,6955,few,Q3,What television shows did Willie Geist present?,"Skyscraper Live, Today (U.S. TV program), Morning Joe, Skywire Live"
P4,presenter,6955,few,Q3,What television shows did Peter Sissons present?,"BBC Nine O'Clock News, Question Time (TV series)"
P4,presenter,6955,few,Q3,What television shows did Jeremy Beadle present?,"Chain Letters, Game for a Laugh, Win Beadle's Money, Beadle's About, You've Been Framed!"
P4,presenter,6955,few,Q3,What television shows did Andrew Daddo present?,"This Afternoon (TV series), The One (TV program)"
P4,presenter,6955,few,Q3,What television shows did Penny Smith present?,"List of GMTV programmes, The Krypton Factor, Thames News"
P4,presenter,6955,few,Q3,What television shows did Ulrika Jonsson present?,"BingoLotto (UK), Dog Eat Dog (game show), Gladiators (1992 UK TV series), The Joy of Text"
P4,presenter,6955,few,Q3,What television shows did Melanie Sykes present?,"Celebrities Under Pressure, Today with Des and Mel, Let's Do Lunch with Gino & Mel"
P4,presenter,6955,few,Q3,What television shows did Trevor McDonald present?,"ITV News at 10.30, Extinct (TV series), Tonight (TV programme), This Is Your Life (UK TV series), News Knight with Sir Trevor McDonald"
P4,presenter,6955,few,Q3,What television shows did Bill O'Reilly (political commentator) present?,"Inside Edition, The O'Reilly Factor"
P4,presenter,6955,few,Q3,What television shows did Ajay Rochester present?,"The Biggest Loser Australia (season 2), The Biggest Loser (Australian TV series), The Biggest Loser Australia (season 1), The Biggest Loser Australia (season 3), The Biggest Loser Australia: Couples"
P4,presenter,6955,few,Q3,What television shows did Mark Thompson (television personality) present?,"Guinness World Records Primetime, Hole in the Wall (U.S. game show)"
P4,presenter,6955,few,Q3,What television shows did Richard Madeley present?,"Connections (game show), Cluedo (UK game show), Fortune: Million Pound Giveaway, The Wright Stuff, Runway (game show)"
P4,presenter,6955,few,Q3,What television shows did Mike Hosking present?,"Seven Sharp, Who Wants to Be a Millionaire? New Zealand"
P4,presenter,6955,few,Q3,What television shows did Faisal Qureshi present?,"Jeet Ka Dum, Muskurati Morning"
P4,presenter,6955,few,Q3,What television shows did Sue Lawley present?,"Nationwide (TV programme), BBC Nine O'Clock News"
P4,presenter,6955,few,Q3,What television shows did Daryl Somers present?,"Hey Hey It's Saturday, Family Feud (1977 Australian game show), The Daryl and Ossie Cartoon Show, The Daryl and Ossie Show, Dancing with the Stars (Australian TV series)"
P4,presenter,6955,few,Q3,What television shows did Buddy Valastro present?,"Next Great Baker: Latin America, Next Great Baker, Batalha dos Confeiteiros"
P4,presenter,6955,few,Q3,What television shows did Jeff Probst present?,"The Greatest Event in Television History, Rock & Roll Jeopardy!, Survivor (U.S. TV series), Backchat"
P4,presenter,6955,few,Q3,What television shows did Ann Curry present?,"NBC News at Sunrise, Macy's Thanksgiving Day Parade"
P4,presenter,6955,few,Q3,What television shows did Gay Byrne present?,"For One Night Only (Irish TV series), Make 'Em Laugh (TV series), The Late Late Toy Show, Who Wants to Be a Millionaire? (Irish TV series), Jackpot (Irish TV series)"
P4,presenter,6955,few,Q3,What television shows did Magnus Magnusson present?,"Mastermind (TV series), Celebrity Mastermind"
P4,presenter,6955,few,Q3,What television shows did Jamie Colby present?,"Fox Online, Fox News Live"
P4,presenter,6955,few,Q3,What television shows did Peter Helliar present?,"The Project (TV program), The Bounce (TV series)"
P4,presenter,6955,few,Q3,What television shows did Allen Ludden present?,"Stumpers (game show), College Bowl, Password Plus and Super Password, Password (game show), Win with the Stars"
